telemetry_id,machine_id,timestamp,vibration_mm_s,temperature_celsius,current_ampere,pressure_bar,operating_rpm,machine_state
TEL-10238,MCH-TESTING-01,2026-07-02 09:00:00,1.68,54.5,36.8,153.1,0.0,RUNNING
TEL-10239,MCH-COILING-01,2026-07-02 10:00:00,1.79,51.6,36.8,156.9,1451.5,RUNNING
TEL-10240,MCH-COILING-02,2026-07-02 10:00:00,1.63,54.7,36.5,154.1,1446.2,RUNNING
TEL-10241,MCH-HEATTREAT-01,2026-07-02 10:00:00,1.15,851.9,35.1,159.3,0.0,RUNNING
TEL-10242,MCH-TEMPERING-01,2026-07-02 10:00:00,1.29,50.2,37.9,158.8,0.0,RUNNING
TEL-10243,MCH-SHOTPEEN-01,2026-07-02 10:00:00,1.57,57.5,37.0,158.5,0.0,RUNNING
TEL-10244,MCH-STABILIZER-01,2026-07-02 10:00:00,1.33,53.3,38.0,158.0,0.0,RUNNING
TEL-10245,MCH-TESTING-01,2026-07-02 10:00:00,1.74,55.1,38.3,155.6,0.0,IDLE
TEL-10246,MCH-COILING-01,2026-07-02 11:00:00,1.77,50.5,36.9,156.0,1462.0,RUNNING
TEL-10247,MCH-COILING-02,2026-07-02 11:00:00,1.63,54.6,36.9,157.4,1464.2,RUNNING
TEL-10248,MCH-HEATTREAT-01,2026-07-02 11:00:00,1.02,849.8,36.1,158.8,0.0,RUNNING
TEL-10249,MCH-TEMPERING-01,2026-07-02 11:00:00,1.58,52.4,38.3,155.5,0.0,RUNNING
TEL-10250,MCH-SHOTPEEN-01,2026-07-02 11:00:00,1.79,52.9,37.9,155.4,0.0,RUNNING
TEL-10251,MCH-STABILIZER-01,2026-07-02 11:00:00,1.26,52.5,37.3,157.3,0.0,RUNNING
TEL-10252,MCH-TESTING-01,2026-07-02 11:00:00,1.83,56.5,38.2,156.1,0.0,RUNNING
TEL-10253,MCH-COILING-01,2026-07-02 12:00:00,1.83,52.2,38.6,156.9,1451.0,RUNNING
TEL-10254,MCH-COILING-02,2026-07-02 12:00:00,1.65,56.4,38.2,158.3,1442.9,RUNNING
TEL-10255,MCH-HEATTREAT-01,2026-07-02 12:00:00,1.31,851.3,35.6,161.3,0.0,RUNNING
TEL-10256,MCH-TEMPERING-01,2026-07-02 12:00:00,1.58,54.6,37.9,157.0,0.0,RUNNING
TEL-10257,MCH-SHOTPEEN-01,2026-07-02 12:00:00,1.74,57.8,38.7,154.6,0.0,RUNNING
TEL-10258,MCH-STABILIZER-01,2026-07-02 12:00:00,1.39,55.1,36.7,156.5,0.0,RUNNING
TEL-10259,MCH-TESTING-01,2026-07-02 12:00:00,1.59,52.2,39.5,153.2,0.0,RUNNING
TEL-10260,MCH-COILING-01,2026-07-02 13:00:00,1.9,54.6,36.3,159.1,1443.1,RUNNING
TEL-10261,MCH-COILING-02,2026-07-02 13:00:00,1.49,51.5,38.4,154.9,1436.5,RUNNING
TEL-10262,MCH-HEATTREAT-01,2026-07-02 13:00:00,1.02,851.0,35.0,157.7,0.0,RUNNING
TEL-10263,MCH-TEMPERING-01,2026-07-02 13:00:00,1.54,50.9,38.7,159.9,0.0,RUNNING
TEL-10264,MCH-SHOTPEEN-01,2026-07-02 13:00:00,1.77,57.4,38.0,156.8,0.0,RUNNING
TEL-10265,MCH-STABILIZER-01,2026-07-02 13:00:00,1.29,51.1,35.7,159.1,0.0,RUNNING
TEL-10266,MCH-TESTING-01,2026-07-02 13:00:00,1.63,56.7,39.2,153.0,0.0,RUNNING
TEL-10267,MCH-COILING-01,2026-07-02 14:00:00,1.81,55.2,38.5,154.4,1460.1,RUNNING
TEL-10268,MCH-COILING-02,2026-07-02 14:00:00,1.46,55.6,38.8,155.2,1436.1,RUNNING
TEL-10269,MCH-HEATTREAT-01,2026-07-02 14:00:00,1.17,855.5,35.7,158.4,0.0,RUNNING
TEL-10270,MCH-TEMPERING-01,2026-07-02 14:00:00,1.48,55.8,36.2,157.0,0.0,RUNNING
TEL-10271,MCH-SHOTPEEN-01,2026-07-02 14:00:00,1.84,53.9,38.8,156.8,0.0,RUNNING
TEL-10272,MCH-STABILIZER-01,2026-07-02 14:00:00,1.18,51.5,36.4,158.5,0.0,RUNNING
TEL-10273,MCH-TESTING-01,2026-07-02 14:00:00,1.78,56.0,37.9,155.3,0.0,RUNNING
TEL-10274,MCH-COILING-01,2026-07-02 15:00:00,1.8,50.4,38.6,157.0,1463.1,IDLE
TEL-10275,MCH-COILING-02,2026-07-02 15:00:00,1.53,53.7,36.9,155.5,1452.5,RUNNING
TEL-10276,MCH-HEATTREAT-01,2026-07-02 15:00:00,1.03,851.8,35.4,159.7,0.0,RUNNING
TEL-10277,MCH-TEMPERING-01,2026-07-02 15:00:00,1.34,54.4,38.6,159.3,0.0,RUNNING
TEL-10278,MCH-SHOTPEEN-01,2026-07-02 15:00:00,1.79,55.9,39.4,155.1,0.0,RUNNING
TEL-10279,MCH-STABILIZER-01,2026-07-02 15:00:00,1.56,52.4,36.8,160.4,0.0,RUNNING
TEL-10280,MCH-TESTING-01,2026-07-02 15:00:00,1.82,57.8,38.9,157.6,0.0,RUNNING
TEL-10281,MCH-COILING-01,2026-07-02 16:00:00,1.95,54.2,37.5,158.9,1450.8,RUNNING
TEL-10282,MCH-COILING-02,2026-07-02 16:00:00,1.53,56.7,36.5,158.5,1462.1,RUNNING
TEL-10283,MCH-HEATTREAT-01,2026-07-02 16:00:00,1.14,850.6,37.2,158.3,0.0,RUNNING
TEL-10284,MCH-TEMPERING-01,2026-07-02 16:00:00,1.56,53.2,38.5,156.7,0.0,RUNNING
TEL-10285,MCH-SHOTPEEN-01,2026-07-02 16:00:00,1.56,54.4,38.2,156.2,0.0,RUNNING
TEL-10286,MCH-STABILIZER-01,2026-07-02 16:00:00,1.3,49.4,36.2,154.5,0.0,RUNNING
TEL-10287,MCH-TESTING-01,2026-07-02 16:00:00,1.57,54.6,38.7,156.0,0.0,RUNNING
TEL-10288,MCH-COILING-01,2026-07-02 17:00:00,2.0,56.2,37.1,155.9,1440.4,RUNNING
TEL-10289,MCH-COILING-02,2026-07-02 17:00:00,1.64,55.5,39.0,155.7,1461.7,RUNNING
TEL-10290,MCH-HEATTREAT-01,2026-07-02 17:00:00,1.29,851.9,34.9,161.5,0.0,RUNNING
TEL-10291,MCH-TEMPERING-01,2026-07-02 17:00:00,1.32,55.6,36.1,160.0,0.0,RUNNING
TEL-10292,MCH-SHOTPEEN-01,2026-07-02 17:00:00,1.56,58.1,39.1,157.4,0.0,RUNNING
TEL-10293,MCH-STABILIZER-01,2026-07-02 17:00:00,1.36,54.0,36.8,156.8,0.0,RUNNING
TEL-10294,MCH-TESTING-01,2026-07-02 17:00:00,1.72,52.9,37.2,158.0,0.0,RUNNING
TEL-10295,MCH-COILING-01,2026-07-02 18:00:00,1.65,54.0,37.5,159.8,1461.7,RUNNING
TEL-10296,MCH-COILING-02,2026-07-02 18:00:00,1.41,54.6,37.5,157.5,1461.2,RUNNING
TEL-10297,MCH-HEATTREAT-01,2026-07-02 18:00:00,0.94,852.3,36.3,160.2,0.0,RUNNING
TEL-10298,MCH-TEMPERING-01,2026-07-02 18:00:00,1.33,56.4,36.5,159.5,0.0,RUNNING
TEL-10299,MCH-SHOTPEEN-01,2026-07-02 18:00:00,1.74,56.7,39.0,154.3,0.0,RUNNING
TEL-10300,MCH-STABILIZER-01,2026-07-02 18:00:00,1.57,52.7,36.7,156.1,0.0,RUNNING
TEL-10301,MCH-TESTING-01,2026-07-02 18:00:00,1.77,56.7,37.2,156.8,0.0,RUNNING
TEL-10302,MCH-COILING-01,2026-07-02 19:00:00,1.66,52.0,37.6,156.5,1450.7,RUNNING
TEL-10303,MCH-COILING-02,2026-07-02 19:00:00,1.54,52.7,36.7,156.7,1442.2,RUNNING
TEL-10304,MCH-HEATTREAT-01,2026-07-02 19:00:00,1.27,850.4,36.1,156.0,0.0,RUNNING
TEL-10305,MCH-TEMPERING-01,2026-07-02 19:00:00,1.44,53.4,37.0,155.5,0.0,RUNNING
TEL-10306,MCH-SHOTPEEN-01,2026-07-02 19:00:00,1.54,54.6,37.7,156.1,0.0,RUNNING
TEL-10307,MCH-STABILIZER-01,2026-07-02 19:00:00,1.2,51.7,37.3,154.7,0.0,RUNNING
TEL-10308,MCH-TESTING-01,2026-07-02 19:00:00,1.86,55.7,38.6,154.1,0.0,RUNNING
TEL-10309,MCH-COILING-01,2026-07-02 20:00:00,2.0,51.7,38.4,155.4,1440.7,RUNNING
TEL-10310,MCH-COILING-02,2026-07-02 20:00:00,1.68,55.7,38.9,157.7,1456.1,RUNNING
TEL-10311,MCH-HEATTREAT-01,2026-07-02 20:00:00,1.02,851.6,35.5,158.5,0.0,RUNNING
TEL-10312,MCH-TEMPERING-01,2026-07-02 20:00:00,1.39,52.3,38.4,156.8,0.0,RUNNING
TEL-10313,MCH-SHOTPEEN-01,2026-07-02 20:00:00,1.8,56.7,37.5,154.1,0.0,RUNNING
TEL-10314,MCH-STABILIZER-01,2026-07-02 20:00:00,1.19,54.9,37.7,154.6,0.0,RUNNING
TEL-10315,MCH-TESTING-01,2026-07-02 20:00:00,1.77,56.6,37.5,153.9,0.0,RUNNING
TEL-10316,MCH-COILING-01,2026-07-02 21:00:00,1.87,51.3,37.3,159.8,1445.1,RUNNING
TEL-10317,MCH-COILING-02,2026-07-02 21:00:00,1.58,55.5,38.4,156.3,1457.0,RUNNING
TEL-10318,MCH-HEATTREAT-01,2026-07-02 21:00:00,0.98,853.0,35.2,161.0,0.0,RUNNING
TEL-10319,MCH-TEMPERING-01,2026-07-02 21:00:00,1.65,53.4,38.3,154.5,0.0,RUNNING
TEL-10320,MCH-SHOTPEEN-01,2026-07-02 21:00:00,1.53,51.7,37.0,156.6,0.0,RUNNING
TEL-10321,MCH-STABILIZER-01,2026-07-02 21:00:00,1.24,50.7,36.9,154.8,0.0,RUNNING
TEL-10322,MCH-TESTING-01,2026-07-02 21:00:00,1.91,57.8,38.6,152.8,0.0,RUNNING
TEL-10323,MCH-COILING-01,2026-07-02 22:00:00,1.8,49.9,37.9,157.4,1443.6,RUNNING
TEL-10324,MCH-COILING-02,2026-07-02 22:00:00,1.66,53.6,39.0,154.6,1462.5,RUNNING
TEL-10325,MCH-HEATTREAT-01,2026-07-02 22:00:00,1.02,853.5,35.4,157.8,0.0,RUNNING
TEL-10326,MCH-TEMPERING-01,2026-07-02 22:00:00,1.3,56.2,37.2,155.5,0.0,RUNNING
TEL-10327,MCH-SHOTPEEN-01,2026-07-02 22:00:00,1.63,57.1,36.8,158.8,0.0,RUNNING
TEL-10328,MCH-STABILIZER-01,2026-07-02 22:00:00,1.19,51.9,36.6,157.3,0.0,RUNNING
TEL-10329,MCH-TESTING-01,2026-07-02 22:00:00,1.82,52.4,39.2,156.6,0.0,RUNNING
TEL-10330,MCH-COILING-01,2026-07-02 23:00:00,2.03,56.1,38.4,159.7,1441.9,RUNNING
TEL-10331,MCH-COILING-02,2026-07-02 23:00:00,1.66,54.4,37.0,159.0,1455.5,RUNNING
TEL-10332,MCH-HEATTREAT-01,2026-07-02 23:00:00,1.14,853.8,35.2,160.8,0.0,IDLE
TEL-10333,MCH-TEMPERING-01,2026-07-02 23:00:00,1.35,50.9,38.3,158.9,0.0,RUNNING
TEL-10334,MCH-SHOTPEEN-01,2026-07-02 23:00:00,1.63,55.4,38.3,158.0,0.0,RUNNING
TEL-10335,MCH-STABILIZER-01,2026-07-02 23:00:00,1.39,51.8,37.7,159.2,0.0,RUNNING
TEL-10336,MCH-TESTING-01,2026-07-02 23:00:00,1.57,56.7,37.7,153.3,0.0,RUNNING
TEL-10337,MCH-COILING-01,2026-07-03 00:00:00,1.82,54.9,38.4,159.2,1452.7,RUNNING
TEL-10338,MCH-COILING-02,2026-07-03 00:00:00,1.65,53.4,37.0,155.0,1439.2,RUNNING
TEL-10339,MCH-HEATTREAT-01,2026-07-03 00:00:00,1.26,853.9,36.3,158.1,0.0,RUNNING
TEL-10340,MCH-TEMPERING-01,2026-07-03 00:00:00,1.77,57.0,36.7,154.4,0.0,RUNNING
TEL-10341,MCH-SHOTPEEN-01,2026-07-03 00:00:00,1.65,57.6,38.6,157.8,0.0,RUNNING
TEL-10342,MCH-STABILIZER-01,2026-07-03 00:00:00,1.5,51.5,37.1,157.2,0.0,RUNNING
TEL-10343,MCH-TESTING-01,2026-07-03 00:00:00,1.78,55.6,39.0,155.0,0.0,RUNNING
TEL-10344,MCH-COILING-01,2026-07-03 01:00:00,1.98,55.7,36.7,153.8,1441.7,RUNNING
TEL-10345,MCH-COILING-02,2026-07-03 01:00:00,1.84,55.5,38.9,155.8,1450.3,RUNNING
TEL-10346,MCH-HEATTREAT-01,2026-07-03 01:00:00,1.13,853.7,38.0,158.5,0.0,RUNNING
TEL-10347,MCH-TEMPERING-01,2026-07-03 01:00:00,1.71,53.8,36.9,155.9,0.0,RUNNING
TEL-10348,MCH-SHOTPEEN-01,2026-07-03 01:00:00,1.83,53.8,39.4,152.8,0.0,RUNNING
TEL-10349,MCH-STABILIZER-01,2026-07-03 01:00:00,1.66,50.8,38.5,154.5,0.0,RUNNING
TEL-10350,MCH-TESTING-01,2026-07-03 01:00:00,1.7,57.2,39.0,157.5,0.0,RUNNING
TEL-10351,MCH-COILING-01,2026-07-03 02:00:00,1.92,54.5,38.4,158.5,1459.2,RUNNING
TEL-10352,MCH-COILING-02,2026-07-03 02:00:00,1.74,55.7,37.1,158.7,1443.8,RUNNING
TEL-10353,MCH-HEATTREAT-01,2026-07-03 02:00:00,1.41,853.5,37.7,160.1,0.0,RUNNING
TEL-10354,MCH-TEMPERING-01,2026-07-03 02:00:00,1.7,53.6,36.4,155.0,0.0,RUNNING
TEL-10355,MCH-SHOTPEEN-01,2026-07-03 02:00:00,1.85,53.0,37.2,154.5,0.0,RUNNING
TEL-10356,MCH-STABILIZER-01,2026-07-03 02:00:00,1.65,52.8,36.3,157.6,0.0,RUNNING
TEL-10357,MCH-TESTING-01,2026-07-03 02:00:00,1.76,52.9,39.3,157.0,0.0,RUNNING
TEL-10358,MCH-COILING-01,2026-07-03 03:00:00,2.05,55.1,38.7,156.4,1449.6,RUNNING
TEL-10359,MCH-COILING-02,2026-07-03 03:00:00,1.87,57.3,36.9,158.6,1454.0,RUNNING
TEL-10360,MCH-HEATTREAT-01,2026-07-03 03:00:00,1.36,855.4,36.2,161.0,0.0,RUNNING
TEL-10361,MCH-TEMPERING-01,2026-07-03 03:00:00,1.6,53.0,37.1,156.7,0.0,RUNNING
TEL-10362,MCH-SHOTPEEN-01,2026-07-03 03:00:00,1.91,57.3,39.4,157.1,0.0,IDLE
TEL-10363,MCH-STABILIZER-01,2026-07-03 03:00:00,1.56,55.7,36.0,159.4,0.0,RUNNING
TEL-10364,MCH-TESTING-01,2026-07-03 03:00:00,1.8,58.9,38.2,158.3,0.0,RUNNING
TEL-10365,MCH-COILING-01,2026-07-03 04:00:00,2.1,52.5,38.7,158.9,1437.8,RUNNING
TEL-10366,MCH-COILING-02,2026-07-03 04:00:00,1.56,56.1,38.5,153.1,1453.8,RUNNING
TEL-10367,MCH-HEATTREAT-01,2026-07-03 04:00:00,1.33,853.0,35.3,155.8,0.0,RUNNING
TEL-10368,MCH-TEMPERING-01,2026-07-03 04:00:00,1.43,54.8,37.8,156.1,0.0,IDLE
TEL-10369,MCH-SHOTPEEN-01,2026-07-03 04:00:00,1.71,52.9,39.3,156.7,0.0,RUNNING
TEL-10370,MCH-STABILIZER-01,2026-07-03 04:00:00,1.4,50.8,38.3,154.4,0.0,RUNNING
TEL-10371,MCH-TESTING-01,2026-07-03 04:00:00,1.73,54.9,39.3,157.6,0.0,RUNNING
TEL-10372,MCH-COILING-01,2026-07-03 05:00:00,2.02,51.0,37.7,157.3,1439.9,RUNNING
TEL-10373,MCH-COILING-02,2026-07-03 05:00:00,1.61,56.7,39.4,156.5,1448.3,RUNNING
TEL-10374,MCH-HEATTREAT-01,2026-07-03 05:00:00,1.38,851.1,35.4,159.6,0.0,RUNNING
TEL-10375,MCH-TEMPERING-01,2026-07-03 05:00:00,1.58,56.1,37.0,157.3,0.0,RUNNING
TEL-10376,MCH-SHOTPEEN-01,2026-07-03 05:00:00,1.81,56.8,37.6,158.2,0.0,IDLE
TEL-10377,MCH-STABILIZER-01,2026-07-03 05:00:00,1.65,56.0,36.5,157.5,0.0,RUNNING
TEL-10378,MCH-TESTING-01,2026-07-03 05:00:00,1.77,56.6,39.2,157.1,0.0,RUNNING
TEL-10379,MCH-COILING-01,2026-07-03 06:00:00,1.9,52.1,38.0,154.1,1461.7,IDLE
TEL-10380,MCH-COILING-02,2026-07-03 06:00:00,1.67,53.9,37.8,157.8,1447.6,RUNNING
TEL-10381,MCH-HEATTREAT-01,2026-07-03 06:00:00,1.09,853.3,38.0,155.6,0.0,RUNNING
TEL-10382,MCH-TEMPERING-01,2026-07-03 06:00:00,1.41,52.3,39.0,159.1,0.0,RUNNING
TEL-10383,MCH-SHOTPEEN-01,2026-07-03 06:00:00,1.69,56.8,39.1,155.1,0.0,RUNNING
TEL-10384,MCH-STABILIZER-01,2026-07-03 06:00:00,1.57,53.8,36.4,154.3,0.0,RUNNING
TEL-10385,MCH-TESTING-01,2026-07-03 06:00:00,1.98,58.8,37.3,154.3,0.0,RUNNING
TEL-10386,MCH-COILING-01,2026-07-03 07:00:00,2.06,54.8,38.0,155.5,1448.1,RUNNING
TEL-10387,MCH-COILING-02,2026-07-03 07:00:00,1.62,53.4,39.4,153.5,1453.4,RUNNING
TEL-10388,MCH-HEATTREAT-01,2026-07-03 07:00:00,1.29,854.5,35.5,155.3,0.0,RUNNING
TEL-10389,MCH-TEMPERING-01,2026-07-03 07:00:00,1.41,54.2,37.3,156.5,0.0,RUNNING
TEL-10390,MCH-SHOTPEEN-01,2026-07-03 07:00:00,1.68,54.6,39.0,157.8,0.0,RUNNING
TEL-10391,MCH-STABILIZER-01,2026-07-03 07:00:00,1.36,56.1,36.9,156.4,0.0,RUNNING
TEL-10392,MCH-TESTING-01,2026-07-03 07:00:00,1.72,58.8,38.8,155.4,0.0,RUNNING
TEL-10393,MCH-COILING-01,2026-07-03 08:00:00,1.77,56.1,36.5,154.6,1458.2,RUNNING
TEL-10394,MCH-COILING-02,2026-07-03 08:00:00,1.8,52.6,38.8,152.8,1460.8,IDLE
TEL-10395,MCH-HEATTREAT-01,2026-07-03 08:00:00,1.04,852.6,37.8,156.3,0.0,RUNNING
TEL-10396,MCH-TEMPERING-01,2026-07-03 08:00:00,1.42,56.1,38.4,157.3,0.0,RUNNING
TEL-10397,MCH-SHOTPEEN-01,2026-07-03 08:00:00,1.67,58.1,37.7,157.5,0.0,RUNNING
TEL-10398,MCH-STABILIZER-01,2026-07-03 08:00:00,1.36,54.6,36.1,155.2,0.0,RUNNING
TEL-10399,MCH-TESTING-01,2026-07-03 08:00:00,1.63,55.0,39.5,157.6,0.0,RUNNING
TEL-10400,MCH-COILING-01,2026-07-03 09:00:00,1.87,51.1,37.4,155.9,1443.7,RUNNING
TEL-10401,MCH-COILING-02,2026-07-03 09:00:00,1.82,53.4,37.7,158.6,1464.9,RUNNING
TEL-10402,MCH-HEATTREAT-01,2026-07-03 09:00:00,1.32,853.8,37.4,156.1,0.0,RUNNING
TEL-10403,MCH-TEMPERING-01,2026-07-03 09:00:00,1.41,54.4,38.1,157.5,0.0,IDLE
TEL-10404,MCH-SHOTPEEN-01,2026-07-03 09:00:00,1.71,57.1,37.9,157.0,0.0,RUNNING
TEL-10405,MCH-STABILIZER-01,2026-07-03 09:00:00,1.39,56.6,37.2,159.6,0.0,RUNNING
TEL-10406,MCH-TESTING-01,2026-07-03 09:00:00,1.67,54.3,37.0,153.8,0.0,RUNNING
TEL-10407,MCH-COILING-01,2026-07-03 10:00:00,1.92,56.4,37.4,158.1,1452.4,RUNNING
TEL-10408,MCH-COILING-02,2026-07-03 10:00:00,1.78,54.4,38.4,153.2,1454.9,RUNNING
TEL-10409,MCH-HEATTREAT-01,2026-07-03 10:00:00,1.14,855.7,37.8,157.6,0.0,RUNNING
TEL-10410,MCH-TEMPERING-01,2026-07-03 10:00:00,1.53,53.9,36.9,159.0,0.0,RUNNING
TEL-10411,MCH-SHOTPEEN-01,2026-07-03 10:00:00,1.88,52.9,37.1,155.3,0.0,RUNNING
TEL-10412,MCH-STABILIZER-01,2026-07-03 10:00:00,1.36,52.6,38.2,156.5,0.0,RUNNING
TEL-10413,MCH-TESTING-01,2026-07-03 10:00:00,1.95,53.0,39.3,154.2,0.0,RUNNING
TEL-10414,MCH-COILING-01,2026-07-03 11:00:00,1.99,51.9,38.6,154.5,1456.3,RUNNING
TEL-10415,MCH-COILING-02,2026-07-03 11:00:00,1.68,52.1,37.5,157.7,1440.2,RUNNING
TEL-10416,MCH-HEATTREAT-01,2026-07-03 11:00:00,1.37,853.8,36.6,155.8,0.0,RUNNING
TEL-10417,MCH-TEMPERING-01,2026-07-03 11:00:00,1.72,51.7,36.4,158.1,0.0,RUNNING
TEL-10418,MCH-SHOTPEEN-01,2026-07-03 11:00:00,1.65,54.7,38.8,158.2,0.0,RUNNING
TEL-10419,MCH-STABILIZER-01,2026-07-03 11:00:00,1.55,56.2,36.1,159.8,0.0,RUNNING
TEL-10420,MCH-TESTING-01,2026-07-03 11:00:00,1.87,57.7,37.2,157.5,0.0,RUNNING
TEL-10421,MCH-COILING-01,2026-07-03 12:00:00,1.8,56.7,36.2,159.2,1448.0,RUNNING
TEL-10422,MCH-COILING-02,2026-07-03 12:00:00,1.72,54.3,37.9,154.9,1462.2,RUNNING
TEL-10423,MCH-HEATTREAT-01,2026-07-03 12:00:00,1.2,851.2,36.8,158.9,0.0,RUNNING
TEL-10424,MCH-TEMPERING-01,2026-07-03 12:00:00,1.6,56.7,37.6,153.9,0.0,RUNNING
TEL-10425,MCH-SHOTPEEN-01,2026-07-03 12:00:00,1.74,56.3,39.1,154.1,0.0,RUNNING
TEL-10426,MCH-STABILIZER-01,2026-07-03 12:00:00,1.53,50.4,37.1,158.1,0.0,RUNNING
TEL-10427,MCH-TESTING-01,2026-07-03 12:00:00,1.93,54.7,38.6,154.3,0.0,RUNNING
TEL-10428,MCH-COILING-01,2026-07-03 13:00:00,1.76,54.4,36.1,158.5,1443.4,RUNNING
TEL-10429,MCH-COILING-02,2026-07-03 13:00:00,1.71,54.1,38.4,154.2,1439.8,RUNNING
TEL-10430,MCH-HEATTREAT-01,2026-07-03 13:00:00,1.12,853.7,37.4,159.6,0.0,RUNNING
TEL-10431,MCH-TEMPERING-01,2026-07-03 13:00:00,1.78,54.7,39.2,155.7,0.0,RUNNING
TEL-10432,MCH-SHOTPEEN-01,2026-07-03 13:00:00,1.97,53.3,37.5,154.5,0.0,RUNNING
TEL-10433,MCH-STABILIZER-01,2026-07-03 13:00:00,1.45,54.1,38.0,155.9,0.0,RUNNING
TEL-10434,MCH-TESTING-01,2026-07-03 13:00:00,1.67,58.6,39.4,157.2,0.0,RUNNING
TEL-10435,MCH-COILING-01,2026-07-03 14:00:00,1.97,51.7,36.2,154.0,1453.0,IDLE
TEL-10436,MCH-COILING-02,2026-07-03 14:00:00,1.72,54.0,38.4,157.6,1445.2,RUNNING
TEL-10437,MCH-HEATTREAT-01,2026-07-03 14:00:00,1.35,855.8,35.2,156.1,0.0,RUNNING
TEL-10438,MCH-TEMPERING-01,2026-07-03 14:00:00,1.46,51.6,37.8,155.6,0.0,RUNNING
TEL-10439,MCH-SHOTPEEN-01,2026-07-03 14:00:00,1.85,56.4,38.5,154.6,0.0,RUNNING
TEL-10440,MCH-STABILIZER-01,2026-07-03 14:00:00,1.7,55.0,37.2,157.7,0.0,RUNNING
TEL-10441,MCH-TESTING-01,2026-07-03 14:00:00,1.74,57.0,38.6,157.7,0.0,RUNNING
TEL-10442,MCH-COILING-01,2026-07-03 15:00:00,1.89,54.9,38.5,155.9,1457.0,RUNNING
TEL-10443,MCH-COILING-02,2026-07-03 15:00:00,1.6,51.8,38.7,156.2,1460.5,RUNNING
TEL-10444,MCH-HEATTREAT-01,2026-07-03 15:00:00,1.25,851.4,36.0,160.1,0.0,RUNNING
TEL-10445,MCH-TEMPERING-01,2026-07-03 15:00:00,1.66,51.6,37.7,155.4,0.0,RUNNING
TEL-10446,MCH-SHOTPEEN-01,2026-07-03 15:00:00,1.71,54.2,38.7,158.4,0.0,RUNNING
TEL-10447,MCH-STABILIZER-01,2026-07-03 15:00:00,1.58,55.0,36.9,153.9,0.0,RUNNING
TEL-10448,MCH-TESTING-01,2026-07-03 15:00:00,1.89,54.7,39.2,156.7,0.0,IDLE
TEL-10449,MCH-COILING-01,2026-07-03 16:00:00,1.93,53.3,36.5,156.1,1461.5,RUNNING
TEL-10450,MCH-COILING-02,2026-07-03 16:00:00,1.68,57.2,39.0,156.3,1457.7,RUNNING
TEL-10451,MCH-HEATTREAT-01,2026-07-03 16:00:00,1.21,855.4,35.1,155.3,0.0,RUNNING
TEL-10452,MCH-TEMPERING-01,2026-07-03 16:00:00,1.45,53.1,38.9,154.3,0.0,RUNNING
TEL-10453,MCH-SHOTPEEN-01,2026-07-03 16:00:00,1.95,58.5,37.8,158.5,0.0,RUNNING
TEL-10454,MCH-STABILIZER-01,2026-07-03 16:00:00,1.59,53.1,37.9,157.5,0.0,RUNNING
TEL-10455,MCH-TESTING-01,2026-07-03 16:00:00,1.64,54.6,39.8,154.8,0.0,RUNNING
TEL-10456,MCH-COILING-01,2026-07-03 17:00:00,2.12,54.1,38.0,155.4,1437.9,RUNNING
TEL-10457,MCH-COILING-02,2026-07-03 17:00:00,1.75,55.0,36.8,152.8,1437.6,RUNNING
TEL-10458,MCH-HEATTREAT-01,2026-07-03 17:00:00,1.27,853.3,35.3,156.4,0.0,RUNNING
TEL-10459,MCH-TEMPERING-01,2026-07-03 17:00:00,1.79,54.0,36.6,158.1,0.0,RUNNING
TEL-10460,MCH-SHOTPEEN-01,2026-07-03 17:00:00,1.93,53.9,38.7,154.9,0.0,RUNNING
TEL-10461,MCH-STABILIZER-01,2026-07-03 17:00:00,1.46,51.5,36.0,156.5,0.0,RUNNING
TEL-10462,MCH-TESTING-01,2026-07-03 17:00:00,1.95,56.1,37.3,156.6,0.0,RUNNING
TEL-10463,MCH-COILING-01,2026-07-03 18:00:00,2.02,55.8,37.3,158.2,1441.8,RUNNING
TEL-10464,MCH-COILING-02,2026-07-03 18:00:00,1.68,55.2,39.5,156.9,1463.1,RUNNING
TEL-10465,MCH-HEATTREAT-01,2026-07-03 18:00:00,1.12,852.1,36.2,160.3,0.0,IDLE
TEL-10466,MCH-TEMPERING-01,2026-07-03 18:00:00,1.63,54.3,37.9,159.3,0.0,RUNNING
TEL-10467,MCH-SHOTPEEN-01,2026-07-03 18:00:00,1.95,55.1,39.6,153.6,0.0,RUNNING
TEL-10468,MCH-STABILIZER-01,2026-07-03 18:00:00,1.39,50.5,36.1,157.9,0.0,RUNNING
TEL-10469,MCH-TESTING-01,2026-07-03 18:00:00,1.94,53.4,38.7,154.3,0.0,RUNNING
TEL-10470,MCH-COILING-01,2026-07-03 19:00:00,2.07,51.1,37.7,157.0,1460.7,RUNNING
TEL-10471,MCH-COILING-02,2026-07-03 19:00:00,1.89,51.9,38.7,156.3,1458.5,RUNNING
TEL-10472,MCH-HEATTREAT-01,2026-07-03 19:00:00,1.08,853.9,36.7,161.0,0.0,RUNNING
TEL-10473,MCH-TEMPERING-01,2026-07-03 19:00:00,1.45,56.0,38.6,158.6,0.0,RUNNING
TEL-10474,MCH-SHOTPEEN-01,2026-07-03 19:00:00,1.92,53.9,38.7,156.0,0.0,RUNNING
TEL-10475,MCH-STABILIZER-01,2026-07-03 19:00:00,1.38,52.9,37.8,157.9,0.0,RUNNING
